Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
305                      0.5642012743817435       1281283                  0.0                      581.6523055019355        0.006194349818674354     0.8918543320920437       0                        0                        0.994891592              0.05                     1.8819067639609177       0.0005                   0.2719111409969628       2e-06                    0.11652131910280634      0.49086052               1.7210758                5.975863447093           1.0                      0.9009867099800495       1e-05                    10097                    0.29653453826904297      1.0508314190488874       0.5836886564890543       0.6587894757588705       0.20700325147070067      
306                      0.5661408864127265       1285464                  0.0                      581.914347719908         0.006194349818674354     0.8918543320920437       0                        0                        0.9948748679999999       0.049999999999999996     2.0109603038678565       0.0005                   0.2698441577764849       2e-06                    0.10586240453024705      -0.30168274              1.8843071                5.974350437973484        1.0                      0.9027484739669646       1e-05                    10130                    0.29539154515121924      1.060233241379863        0.6290697654088339       0.6750705540180206       0.20680365177116009      
307                      0.5680648894442453       1289646                  0.0                      582.2046826671689        0.006194349818674354     0.8918543320920437       0                        0                        0.9948581439999999       0.05                     1.4618957489728928       0.0005                   0.2714038995715479       2e-06                    0.12839147475703308      -0.47087666              1.8362778                5.962247058598682        1.0                      0.8987550350150677       1e-05                    10163                    0.2976683992328066       1.0533241888489386       0.605853796005249        0.6707058548927307       0.20560403785320244      
308                      0.5700236576795578       1293828                  0.0                      581.597445957715         0.006194349818674354     0.8918543320920437       0                        0                        0.994841416              0.05                     1.5406052097678185       0.0005                   0.2725353882027169       2e-06                    0.1683624053063492       -0.33314237              1.7883224                5.9542678678878636       1.0                      0.9020437279132881       1e-05                    10196                    0.29626799111414437      1.0511901932533343       0.5644747416178385       0.6483664115269979       0.20551541357329395      
309                      0.5719898658328586       1298006                  0.0                      582.5151394801081        0.006194349818674354     0.8918543320920437       0                        0                        0.994824688              0.05                     1.8409817802409332       0.0005                   0.26501663417244953      2e-06                    0.15649225004017353      -0.29396206              2.0786974                5.956545743075284        1.0                      0.9003993814641779       1e-05                    10229                    0.29572776351312197      1.0565880091503412       0.5803982615470886       0.6539327005545298       0.20591533786118635      
310                      0.5739506739377975       1302188                  0.0                      581.5486576122106        0.006194349818674354     0.8918543320920437       0                        0                        0.9948079759999999       0.049999999999999996     1.692767444377144        0.0005                   0.2661938260619839       2e-06                    0.12063953699544072      -0.4021581               1.7094469                5.955533037282           1.0                      0.9026310178968643       1e-05                    10262                    0.29716227271340107      1.047766155666775        0.5821222464243571       0.6581507821877798       0.2058860533165209       
311                      0.575903461045689        1306363                  0.0                      582.4782416449353        0.006194349818674354     0.8918543320920437       0                        0                        0.9947912480000001       0.05000000000000001      1.7641540219386418       0.0005                   0.2642464484088123       2e-06                    0.14656007895246148      0.30763075               1.5688871                5.945586079298848        1.0                      0.9022786400534889       1e-05                    10295                    0.29661436755247794      1.0541035623261423       0.5640289584795634       0.6483676234881083       0.2047905849687981       
312                      0.5778646624088287       1310545                  0.0                      582.6180367444507        0.006194349818674354     0.8918543320920437       0                        0                        0.994774548              0.05                     1.5063904604564111       0.0005                   0.2661069114692509       2e-06                    0.08187984605319798      0.10937369               1.9393864                5.9281356503265075       1.0                      0.9085037250711462       1e-05                    10328                    0.29563282475327         1.050321887237857        0.5744994183381399       0.6517094473044077       0.20382987850844259      
313                      0.5798374581999249       1314723                  0.0                      581.7426497328025        0.006194349818674354     0.8918543320920437       0                        0                        0.99475782               0.05                     1.7922190309812625       0.0005                   0.266561228937159        2e-06                    0.1436531019086639       -0.318877                1.8647008                5.921324296431108        1.0                      0.9054499346800524       1e-05                    10361                    0.2957099134271795       1.0468451952693438       0.5892166296641032       0.656099001566569        0.2035705079936018       
314                      0.5817862846453985       1318905                  0.0                      582.9857208939509        0.006194349818674354     0.8918543320920437       0                        0                        0.994741108              0.05                     1.740405694892009        0.0005                   0.2663407636185487       2e-06                    0.19815891542627165      0.19250536               1.917531                 5.912122090657552        1.0                      0.9053324497107305       1e-05                    10394                    0.29566118933937763      1.045400619506836        0.5470585525035858       0.6406937936941782       0.20295035718667387      
315                      0.5837187246481578       1323084                  0.0                      582.2873636758327        0.006194349818674354     0.8918543320920437       0                        0                        0.99472438               0.05                     1.779375930627187        0.0005                   0.2655899493644635       2e-06                    0.15964147460181266      -0.21880008              1.9988078                5.906173551925505        1.0                      0.9088560643822255       1e-05                    10427                    0.2956330848462654       1.046892397331469        0.5942474603652954       0.6631376544634501       0.2025069516114514       
316                      0.585660060180558        1327266                  0.0                      582.8012086826188        0.006194349818674354     0.8918543320920437       0                        0                        0.994707664              0.05                     1.5295853943874438       0.0005                   0.2697856475909551       2e-06                    0.1901647299528122       0.3656958                1.7969179                5.900409351695668        1.0                      0.9012215835879548       1e-05                    10460                    0.2957385814551151       1.0555508931477864       0.5652139286200205       0.6480816801389059       0.20152701753558536      
317                      0.587578511569235        1331446                  0.0                      582.3383225358759        0.006194349818674354     0.8918543320920437       0                        0                        0.994690936              0.05                     1.7806993008901675       0.0005                   0.27594922420879203      2e-06                    0.17248062164677927      -0.13871475              1.9605776                5.891152738320707        1.0                      0.9058022547249842       1e-05                    10493                    0.29451216591729057      1.0598905351426866       0.564884771903356        0.6562059919039408       0.20105242247533317      
318                      0.589526341425048        1335627                  0.0                      581.6989936296959        0.006194349818674354     0.8918543320920437       0                        0                        0.994674216              0.05                     1.7421644199639559       0.0005                   0.26276382291689515      2e-06                    0.23062015736165145      0.22794044               1.6809056                5.883833297575362        1.0                      0.9048626543295505       1e-05                    10526                    0.29741057964286416      1.0430860230416963       0.5685007472832998       0.6516784727573395       0.20054407553239298      
319                      0.5915372037887573       1339807                  0.0                      581.9014493752537        0.006194349818674354     0.8918543320920437       0                        0                        0.994657492              0.05                     1.5945827836791675       0.0005                   0.26773480776076514      2e-06                    0.144864343223162        0.19378297               1.7254809                5.8882507940735485       1.0                      0.9039229865025993       1e-05                    10559                    0.29567758483116074      1.0539875608502012       0.5894980827967325       0.6627655923366547       0.20084321619284273      
320                      0.5935382243659761       1343988                  0.0                      582.7780579277735        0.006194349818674354     0.8918543320920437       0                        0                        0.994640772              0.05                     1.8208493553102016       0.0005                   0.26845664344727993      2e-06                    0.1477713198401034       -0.07857283              1.9485996                5.867630775528724        1.0                      0.9102654890580612       1e-05                    10592                    0.29400333732065526      1.057844643641           0.586354394753774        0.6531398793061575       0.1993025697842993       
321                      0.595509034064081        1348160                  0.0                      582.2062250461204        0.006194349818674354     0.8918543320920437       0                        0                        0.994624048              0.05                     1.9784970202793677       0.0005                   0.2711154632270336       2e-06                    0.12403100919133674      -0.038470503             1.9693209                5.868571965381353        1.0                      0.90427540287827         1e-05                    10625                    0.29692792892456055      1.0400686167707347       0.5886562565962473       0.6614404618740082       0.20000436811736133      
322                      0.5974619024329715       1352340                  0.0                      581.4172185149473        0.006194349818674354     0.8918543320920437       0                        0                        0.99460736               0.05                     1.8140100687742233       0.0005                   0.26417339965701103      2e-06                    0.1339631797357773       -0.16449521              1.9982456                5.8623086948587435       1.0                      0.903100832544192        1e-05                    10658                    0.29574656727338083      1.0482980169431129       0.5865987638632456       0.6633025904496511       0.19930354754130045      
323                      0.5994399970107608       1356515                  0.0                      581.630167226398         0.006194349818674354     0.8918543320920437       0                        0                        0.99459064               0.05                     1.703471767405669        0.0005                   0.26921322103589773      2e-06                    0.21487403203112385      -0.0068788384            1.6515676                5.861984715317234        1.0                      0.9101480522541084       1e-05                    10691                    0.29399703729032267      1.0545518855855922       0.5211337804794312       0.6270241240660349       0.199517613709575        
324                      0.6013873559236527       1360695                  0.0                      582.2872630969246        0.006194349818674354     0.8918543320920437       0                        0                        0.99457394               0.05                     1.6297737968464692       0.0005                   0.27094555910055834      2e-06                    0.13081395556218922      0.112319104              1.849111                 5.84389719336924         1.0                      0.9063895543416342       1e-05                    10724                    0.29706907272338867      1.0404274873059205       0.5984727640946707       0.6657169361909231       0.19794024843158145      
325                      0.6033705852429072       1364873                  0.0                      581.8795839858439        0.006194349818674354     0.8918543320920437       0                        0                        0.99455722               0.05                     1.50532016903162         0.0005                   0.2628572729105751       2e-06                    0.09907945862505585      -0.1992924               1.589104                 5.840518681689946        1.0                      0.9048626928618461       1e-05                    10757                    0.2965390272814818       1.0457261018078736       0.5876901547114054       0.6548507213592529       0.1976323031415843       
326                      0.6053242140346103       1369055                  0.0                      581.679197847918         0.006194349818674354     0.8918543320920437       0                        0                        0.9945405079999999       0.049999999999999996     1.30761776988705         0.0005                   0.26746863095710677      2e-06                    0.12378876159588496      -0.07660137              1.6188625                5.821433019156409        1.0                      0.9022786882188586       1e-05                    10790                    0.29735734727647567      1.042973605069247        0.5580083032449087       0.6474741895993551       0.19581702742913754      
327                      0.6072781142923567       1373233                  0.0                      582.1503444762553        0.006194349818674354     0.8918543320920437       0                        0                        0.99452378               0.05                     1.7507708308597405       0.0005                   0.2665824545547366       2e-06                    0.15746124220701554      -0.3616864               2.0862594                5.826367773190893        1.0                      0.9093258693964795       1e-05                    10823                    0.29346953497992617      1.0559377573957345       0.5743428369363149       0.6493644018967947       0.19677797471634065      
328                      0.6093566320339838       1377415                  0.0                      583.3673068083178        0.006194349818674354     0.8918543320920437       0                        0                        0.994507068              0.05                     1.4001241568475962       0.0005                   0.27375391017024714      2e-06                    0.14244186144787818      -0.06537017              1.7255865                5.80010670363301         1.0                      0.9100306250832298       1e-05                    10856                    0.295823983471803        1.043319047099412        0.5479650696118673       0.6434863905111948       0.19439632242376156      
329                      0.611474771698316        1381596                  0.0                      582.0875601614165        0.006194349818674354     0.8918543320920437       0                        0                        0.99449034               0.05                     1.438171586021781        0.0005                   0.26253829213480157      2e-06                    0.12281976931262761      0.27600572               1.7574655                5.8059582951092965       1.0                      0.9029833475748698       1e-05                    10889                    0.2975513670179579       1.043155920625937        0.543989360332489        0.6400162776311239       0.19480696832290803      
330                      0.6136307099792693       1385778                  0.0                      582.6613713959879        0.006194349818674354     0.8918543320920437       0                        0                        0.994473616              0.05                     1.4558641233791907       0.0005                   0.27359642010803026      2e-06                    0.16812015677957484      0.031289138              1.6231645                5.783313943882181        1.0                      0.904980100766577        1e-05                    10922                    0.2964479321181172       1.0485484190661498       0.5906659563382467       0.6603062053521475       0.192683068188754        
331                      0.6156579912371105       1389960                  0.0                      582.3330086654655        0.006194349818674354     0.8918543320920437       0                        0                        0.994456888              0.05                     1.4385731512059767       0.0005                   0.2713253951321046       2e-06                    0.17514535090109953      0.114700064              1.5491878                5.784695789067432        1.0                      0.9069768057929144       1e-05                    10955                    0.29541480902469525      1.041373898284604        0.5877787371476492       0.6639902393023173       0.19378372153850518      
332                      0.6176316882504357       1394142                  0.0                      583.0104219470209        0.006194349818674354     0.8918543320920437       0                        0                        0.99444016               0.05                     1.555419985204935        0.0005                   0.2696052114479244       2e-06                    0.14631783108537397      -0.2173142               1.7705246                5.756981435448232        1.0                      0.9096782279737067       1e-05                    10988                    0.29440788307575266      1.0452771234993983       0.5949144065380096       0.6638496220111847       0.19122763354368885      
333                      0.6197615390353732       1398324                  0.0                      582.1917114380485        0.006194349818674354     0.8918543320920437       0                        0                        0.9944234319999999       0.049999999999999996     1.4489774561176698       0.0005                   0.27092545401925844      2e-06                    0.14631783147342503      -0.22334763              1.6873587                5.749249545010653        1.0                      0.9075640861434167       1e-05                    11021                    0.2949215474754873       1.0482688479953344       0.6042144397894541       0.6667943398157755       0.19034625785519377      
334                      0.6218371187316046       1402505                  0.0                      583.5114973019766        0.006194349818674354     0.8918543320920437       0                        0                        0.994406704              0.05                     1.3322144156942766       0.0005                   0.2712436633494993       2e-06                    0.15479651330194125      0.03543296               1.5880831                5.7465100529217965       1.0                      0.9046277710885713       1e-05                    11054                    0.2970787539626613       1.0392176502882833       0.5696648160616556       0.6479072074095408       0.19019711860502608      
335                      0.6237669371896319       1406687                  0.0                      582.8817518555627        0.006194349818674354     0.8918543320920437       0                        0                        0.99438998               0.05                     1.5911669650425513       0.0005                   0.26771603369464475      2e-06                    0.15988372188682357      0.4929042                1.6193522                5.735109502618964        1.0                      0.9038055400655726       1e-05                    11087                    0.2964314017632995       1.0448967712094086       0.5470507343610128       0.6397596200307211       0.18918337966456558      
336                      0.6259038209915161       1410863                  0.0                      582.7511779004859        0.006194349818674354     0.8918543320920437       0                        0                        0.994373252              0.05                     1.4504895092298586       0.0005                   0.27458853817855317      2e-06                    0.12378876159588496      0.1841274                1.6423875                5.7361891004774295       1.0                      0.9082688129309453       1e-05                    11120                    0.29472387198245886      1.0547684948853773       0.602251003185908        0.6587065955003103       0.18918390707536178      
337                      0.6279828338490592       1415042                  0.0                      582.4501644505871        0.006194349818674354     0.8918543320920437       0                        0                        0.9943565480000001       0.05000000000000001      1.5702078280349572       0.0005                   0.2728625424206257       2e-06                    0.14752907131332904      -0.17037882              1.4707445                5.723714038579151        1.0                      0.908151327961623        1e-05                    11153                    0.295913744454432        1.0409593485822581       0.5658730268478394       0.6468454400698344       0.18858983059122103      
338                      0.6299964811404546       1419222                  0.0                      582.7902589593967        0.006194349818674354     0.8918543320920437       0                        0                        0.994339832              0.05                     1.340431207170089        0.0005                   0.2758725091504554       2e-06                    0.146317830736128        -0.30473104              1.5004386                5.717486911349826        1.0                      0.9054499346800524       1e-05                    11186                    0.2960625176477914       1.046034302374329        0.5820979873339335       0.6522436539332072       0.18791072537200618      
339                      0.6321232818232643       1423402                  0.0                      582.5888496961543        0.006194349818674354     0.8918543320920437       0                        0                        0.994323112              0.05                     1.4130963335434596       0.0005                   0.26784559432417154      2e-06                    0.15770348972485712      -0.42715514              1.7569767                5.698750197285354        1.0                      0.9080338237261532       1e-05                    11219                    0.2959586971938008       1.036824390141651        0.5462919871012369       0.6339795390764872       0.186581638124254        
340                      0.6342856976058748       1427581                  0.0                      581.4189252575037        0.006194349818674354     0.8918543320920437       0                        0                        0.994306392              0.05                     1.3940663977215688       0.0005                   0.2769136225494246       2e-06                    0.15939922642428428      -0.10492977              1.676705                 5.697374979654948        1.0                      0.9066244472156871       1e-05                    11252                    0.2960225885564631       1.0452057231556287       0.5864938000837961       0.6476782659689585       0.18638850944210783      
341                      0.6364207105504142       1431760                  0.0                      582.1851848093195        0.006194349818674354     0.8918543320920437       0                        0                        0.994289676              0.05                     1.5019366157551606       0.0005                   0.26094107966249186      2e-06                    0.13493217271752656      -0.3404951               1.9207486                5.702057655411537        1.0                      0.9066244472156871       1e-05                    11285                    0.29579329249834774      1.0444366378013534       0.5696484843889872       0.6530569990475973       0.1871591481295499       
342                      0.6385652605692546       1435942                  0.0                      582.7563577724787        0.006194349818674354     0.8918543320920437       0                        0                        0.99427296               0.05                     1.2410504451642435       0.0005                   0.2603334963011245       2e-06                    0.17829457441500077      0.047744885              1.6099895                5.675543505736072        1.0                      0.9106178476352884       1e-05                    11318                    0.2969955290206755       1.0293145420575383       0.5378204584121704       0.6357794404029846       0.18507055321125065      
343                      0.6406256878376007       1440122                  0.0                      583.4281267615629        0.006194349818674354     0.8918543320920437       0                        0                        0.994256232              0.05                     1.255167802174886        0.0005                   0.2729429734560351       2e-06                    0.16836240608245134      0.02676075               1.7192397                5.677246710266729        1.0                      0.9155509447810627       1e-05                    11351                    0.2922223023693971       1.0510397631712634       0.5660659273465475       0.6483689447244009       0.18562110024269182      
344                      0.6426641229788462       1444298                  0.0                      582.6424440174512        0.006194349818674354     0.8918543320920437       0                        0                        0.9942395119999999       0.049999999999999996     1.2828345795472462       0.0005                   0.27815097803249955      2e-06                    0.15746124212940535      0.041452266              1.5174124                5.667545973652541        1.0                      0.9022786882188584       1e-05                    11384                    0.29847063681091923      1.031192625411833        0.5213523010412852       0.6374153594175974       0.18409658682466756      
345                      0.6447377685705821       1448480                  0.0                      583.4053219116346        0.006194349818674354     0.8918543320920437       0                        0                        0.994222808              0.05                     1.4005919030557077       0.0005                   0.2709015994332731       2e-06                    0.16521318058948964      0.036589447              1.5567133                5.659715055215238        1.0                      0.9137891229957041       1e-05                    11417                    0.29232477419304126      1.0577200109308416       0.5466985801855723       0.6467591424783071       0.18384253135835282      
346                      0.646932056148847        1452662                  0.0                      582.9015871290825        0.006194349818674354     0.8918543320920437       0                        0                        0.99420608               0.05                     1.2589875347912312       0.0005                   0.2648644257957737       2e-06                    0.15213178439686695      -0.45412105              1.5859861                5.644778242014875        1.0                      0.9022786785857845       1e-05                    11450                    0.29752022810656614      1.037228670987216        0.5865531861782074       0.6541418433189392       0.18216533612723299      
347                      0.6488898617691464       1456843                  0.0                      582.9081739581321        0.006194349818674354     0.8918543320920437       0                        0                        0.994189352              0.05                     1.4348851100852091       0.0005                   0.27567919669672847      2e-06                    0.18871124275028706      0.53455716               1.8490096                5.6439854015003545       1.0                      0.9114400304929174       1e-05                    11483                    0.2927914821740353       1.0549066138989998       0.5382253428300222       0.6365186274051666       0.18254150043834338      
348                      0.6508127690023846       1461025                  0.0                      582.7965466365038        0.006194349818674354     0.8918543320920437       0                        0                        0.9941726280000001       0.05000000000000001      1.1967337168753147       0.0005                   0.26965239255999524      2e-06                    0.13032945963398865      -0.09297774              1.678228                 5.6395924886067705       1.0                      0.9102655372234306       1e-05                    11516                    0.29711113072404954      1.0336326830314868       0.6139344672362009       0.6658574342727661       0.18237907477099488      
349                      0.652720015777482        1465207                  0.0                      583.0226608054927        0.006194349818674354     0.8918543320920437       0                        0                        0.9941559                0.05                     1.496332222595811        0.0005                   0.2628933400847018       2e-06                    0.1492248075470949       0.19876459               1.8246316                5.630354833121252        1.0                      0.9089735300854          1e-05                    11549                    0.294832008053558        1.0432745808302755       0.547034482161204        0.6391031642754873       0.181758023271657        
350                      0.6546262569559945       1469389                  0.0                      583.4431865617586        0.006194349818674354     0.8918543320920437       0                        0                        0.994139172              0.05                     1.2886974190672238       0.0005                   0.26404586030791205      2e-06                    0.1281492265018945       -0.17523755              1.414468                 5.605616868144334        1.0                      0.9170778544262203       1e-05                    11582                    0.293479196953051        1.0471852620442708       0.612743745247523        0.6605646510918936       0.1797888736532192       
351                      0.6565553633371989       1473571                  0.0                      582.6209719480535        0.006194349818674354     0.8918543320920437       0                        0                        0.994122444              0.05                     1.2200948515286048       0.0005                   0.26890319927285117      2e-06                    0.1480135681728522       -0.52294236              1.3170062                5.619325734148123        1.0                      0.9032182597150706       1e-05                    11615                    0.29658633049088295      1.0383662792167279       0.5848093231519064       0.6521705488363901       0.18075534550830571      
352                      0.6584703493118286       1477753                  0.0                      581.9383976050756        0.006194349818674354     0.8918543320920437       0                        0                        0.994105716              0.05                     1.2563736302157242       0.0005                   0.269177782194068        2e-06                    0.14219961361959577      0.3569643                1.2975218                5.593683493257774        1.0                      0.9110876526495423       1e-05                    11648                    0.29395410749647355      1.0416910961420849       0.5681091547012329       0.6400048434734344       0.17903799240035242      
353                      0.6603636029693816       1481935                  0.0                      583.1382900316555        0.006194349818674354     0.8918543320920437       0                        0                        0.994088988              0.05                     1.2176012645165126       0.0005                   0.26773406425490975      2e-06                    0.1492248073530694       0.11980754               1.7389                   5.598603450890743        1.0                      0.9103829162289397       1e-05                    11681                    0.29574465029167407      1.0358875159061318       0.6119580368200938       0.6554889182249705       0.17943767586139717      
354                      0.6623010820150376       1486117                  0.0                      582.5017907966007        0.006194349818674354     0.8918543320920437       0                        0                        0.99407226               0.05                     1.3881035043547552       0.0005                   0.27314101966718835      2e-06                    0.15261628082953393      0.48820752               1.5105429                5.601067051743016        1.0                      0.9069767961598405       1e-05                    11714                    0.2974852841309827       1.030793527160028        0.5972909927368164       0.6553018788496653       0.17968852833063917      
355                      0.6642124009132385       1490299                  0.0                      582.3427057698381        0.006194349818674354     0.8918543320920437       0                        0                        0.994055532              0.05                     1.4032181445509195       0.0005                   0.2654493522519867       2e-06                    0.1167635675907756       -0.061447483             1.7596513                5.58857580628058         1.0                      0.9088560547491517       1e-05                    11747                    0.2939348413486673       1.046800035418886        0.6244388123353323       0.6636858781178793       0.17850298592538547      
356                      0.6661694909466638       1494481                  0.0                      582.8222608884001        0.006194349818674354     0.8918543320920437       0                        0                        0.994038804              0.05                     1.332210219775637        0.0005                   0.26699189267431694      2e-06                    0.16836240445263684      -0.23637979              1.6096255                5.587618355799203        1.0                      0.9109702062125158       1e-05                    11780                    0.29750718974103835      1.0290330829042376       0.6208755572636923       0.6646477083365122       0.17884289375459306      
357                      0.668090197775099        1498663                  0.0                      581.9882560069256        0.006194349818674354     0.8918543320920437       0                        0                        0.994022076              0.05                     1.3653044930348794       0.0005                   0.2680902723222971       2e-06                    0.15261628082953393      -0.009021964             1.686585                 5.584671482895359        1.0                      0.9082688129309452       1e-05                    11813                    0.295146831358322        1.0448027138758187       0.6298715670903524       0.6648425956567129       0.17848970914127849      
358                      0.6700011256668302       1502845                  0.0                      582.1212402588195        0.006194349818674354     0.8918543320920437       0                        0                        0.994005348              0.05                     1.2864822472135227       0.0005                   0.27551683876663446      2e-06                    0.1593992269675558       -0.13549352              1.5099335                5.59781045624704         1.0                      0.9067418936527135       1e-05                    11846                    0.2962605399314803       1.0422312803942748       0.6421239872773489       0.6668787598609924       0.17964954328055335      
359                      0.6718717991643481       1507027                  0.0                      582.3197182383233        0.006194349818674354     0.8918543320920437       0                        0                        0.99398862               0.05                     1.4528526632736127       0.0005                   0.28325617375473183      2e-06                    0.15649224972973266      -0.18703087              1.638874                 5.568475819597341        1.0                      0.9120273204764935       1e-05                    11879                    0.29567941511520235      1.036566435688674        0.6107062796751658       0.6543859442075094       0.1776005619704121       
360                      0.6737520743078655       1511209                  0.0                      581.6747050253547        0.006194349818674354     0.8918543320920437       0                        0                        0.993971892              0.05                     1.3295823552956183       0.0005                   0.2646176860046883       2e-06                    0.1693313974343861       0.0013116249             1.7095722                5.563194814354482        1.0                      0.9106178765345101       1e-05                    11912                    0.2970431645711263       1.0295522092568754       0.6306986808776855       0.6637266178925832       0.17725509104102546      
361                      0.6756849783658981       1515391                  0.0                      582.3589556581029        0.006194349818674354     0.8918543320920437       0                        0                        0.9939551640000001       0.05000000000000001      1.3095020757367213       0.0005                   0.26813550976415473      2e-06                    0.15503876109141856      -0.52354926              1.6909277                5.565159344913983        1.0                      0.9061547192660245       1e-05                    11945                    0.29623055217242         1.0377686047794843       0.6553598344326019       0.6712229947249094       0.17746756775210604      
362                      0.6775932724608316       1519573                  0.0                      583.448598742054         0.006194349818674354     0.8918543320920437       0                        0                        0.993938436              0.05                     1.4790633028994005       0.0005                   0.2725838713037471       2e-06                    0.1448643426410854       0.19163647               1.8675797                5.565423059945154        1.0                      0.9097956551445855       1e-05                    11978                    0.2965755269985006       1.034114664251154        0.6028337379296621       0.6527992089589437       0.17768528244712134      
363                      0.67951871726248         1523755                  0.0                      582.455309555442         0.006194349818674354     0.8918543320920437       0                        0                        0.993921708              0.05                     1.490821711719036        0.0005                   0.2674147736591597       2e-06                    0.1276647304960837       -0.23998864              1.6904421                5.556792133986348        1.0                      0.9086211715081726       1e-05                    12011                    0.297709310897673        1.0348695889867916       0.6214661101500193       0.669699360926946        0.1765534299792665       
364                      0.6814794070190854       1527937                  0.0                      581.6397111676296        0.006194349818674354     0.8918543320920437       0                        0                        0.99390498               0.05                     1.3906834094474714       0.0005                   0.2791681039767961       2e-06                    0.12306201725732535      -0.35208905              1.8333169                5.5373359448982          1.0                      0.9077989597513217       1e-05                    12044                    0.2972280666081592       1.028886833576241        0.6243178844451904       0.6601291199525198       0.17526855613246106      
365                      0.6833701035049227       1532119                  0.0                      583.0303244461128        0.006194349818674354     0.8918543320920437       0                        0                        0.993888252              0.05                     1.36386539041996         0.0005                   0.2699913418230911       2e-06                    0.1472868234074364       -0.34013036              1.7294431                5.55458808667732         1.0                      0.9109701965794419       1e-05                    12077                    0.2960956939543137       1.0395332683216443       0.6238129337628683       0.6667211751143137       0.17670758083613233      
366                      0.6852784007125431       1536301                  0.0                      582.783676376443         0.006194349818674354     0.8918543320920437       0                        0                        0.993871524              0.05                     1.3233467061072588       0.0005                   0.27491201569015783      2e-06                    0.18095930386334658      0.21673794               1.671233                 5.5331188163372005       1.0                      0.9103829740273831       1e-05                    12110                    0.2974188400037361       1.028683228926225        0.6119493345419565       0.6650954087575277       0.17534111485336767      
367                      0.6872049353520076       1540483                  0.0                      582.1653588395681        0.006194349818674354     0.8918543320920437       0                        0                        0.993854796              0.05                     1.4946439992636442       0.0005                   0.2635312789740662       2e-06                    0.14874031189053008      0.68516266               1.8081008                5.526689086297547        1.0                      0.9109702254786636       1e-05                    12143                    0.2964612835585469       1.0339714011760672       0.6032195091247559       0.6602408687273661       0.17485573556688094      
368                      0.689134448700481        1544665                  0.0                      580.4122900880178        0.006194349818674354     0.8918543320920437       0                        0                        0.993838068              0.05                     1.5589361178378265       0.0005                   0.2637391897539298       2e-06                    0.1937984519948562       0.33383152               1.909728                 5.519377968528055        1.0                      0.9120273108434196       1e-05                    12176                    0.2955979193099822       1.036014903675426        0.6449571351210276       0.672231396039327        0.1743657781620218       
369                      0.6910455719629923       1548847                  0.0                      582.7110332595141        0.006194349818674354     0.8918543320920437       0                        0                        0.99382134               0.05                     1.4391227668772142       0.0005                   0.270748028686891        2e-06                    0.18919573867848763      0.3279153                1.9090095                5.526478160511363        1.0                      0.9103830029266048       1e-05                    12209                    0.29632657465308604      1.0338788466020066       0.6364013950030009       0.6730140944321951       0.17509995566474068      
