Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Critic_Loss              Critic_Q1_Stepsize       Critic_Q2_Stepsize       Actor_Loss               Bound_Loss               Actor_Stepsize           Alpha_Loss               Alpha                    Disc_Loss                Disc_Acc_Expert          Disc_Acc_Agent           Disc_Stepsize            Disc_Steps               Disc_Prob                Disc_Abs_Logit           Disc_Reward_Mean         Disc_Reward_Std          Grad_Penalty             
65                       0.4791725440157784       276811                   0.0                      593.0159602235819        0.0810798451825453       2.084816578771367        0                        0                        0.998909268              0.05                     0.43823068699824796      0.0003                   0.0003                   0.5036425498315534       2.559360039443076e-07    0.0003                   -0.0001802724960265152   [0.00704948]             3.2804795106252036       1.0                      0.8960756460825602       1e-05                    2149                     0.3067157020171483       0.9642353653907776       0.5751351912816366       0.6289493044217428       0.08645744373401006      
66                       0.4871350193023682       280933                   0.0                      592.9847109413457        0.08137423624111441      2.0858943681783035       0                        0                        0.9988927559999999       0.049999999999999996     0.43000438987398687      0.0003                   0.0003                   0.4914810326222187       2.6235861585880872e-05   0.0003                   -0.0007205880478658855   [0.0071323]              3.272953748703003        1.0                      0.8951066136360168       1e-05                    2181                     0.3079798420270284       0.9601224064826965       0.5726482967535654       0.6294683416684469       0.08604306355118752      
67                       0.4951694048775567       285079                   0.0                      592.7581367655712        0.08167057880378696      2.086867706527556        0                        0                        0.998876268              0.05                     0.43285031199924257      0.0003                   0.0003                   0.49995067934152565      0.0                      0.0003                   -0.0008070676984644629   [0.00720565]             3.2832986080285274       1.0                      0.8972281446360578       1e-05                    2214                     0.307834292903091        0.9568287435204091       0.5592600504557291       0.6262222131093343       0.08723003334469265      
68                       0.5031912259260813       289207                   0.0                      593.2161483244377        0.08190627602599901      2.087752096746847        0                        0                        0.9988596839999999       0.049999999999999996     0.42870054527243145      0.0003                   0.0003                   0.4854639900557814       0.00021494941834635743   0.0003                   0.0011762904113297066    [0.00710286]             3.2913434902826944       1.0                      0.8912306825319926       1e-05                    2246                     0.30809106926123303      0.9590826531251272       0.5655355652173361       0.628769596417745        0.08793072526653607      
69                       0.5111620069874657       293342                   0.0                      593.280685245495         0.08215567079510586      2.0887049343981423       0                        0                        0.9988431720000001       0.05000000000000001      0.4305664621858467       0.0003                   0.0003                   0.4974733609732811       0.0002860836479852831    0.0003                   -0.0008299780933575623   [0.00717494]             3.2859772576226134       1.0                      0.8993422960994218       1e-05                    2279                     0.30587260410039113      0.9640185616233131       0.5657788117726644       0.6289066871007284       0.08792650217961784      
70                       0.5192040115594864       297469                   0.0                      592.694733558608         0.08233303614140204      2.0896582816428206       0                        0                        0.998826632              0.05                     0.4402483273004428       0.0003                   0.0003                   0.502117134023122        3.6751491867688e-06      0.0003                   -0.0013625873125465316   [0.00732566]             3.287004828453064        1.0                      0.8972869118054708       1e-05                    2311                     0.30612702667713165      0.9643943707148234       0.5747858385245005       0.6321033636728922       0.08802469943960507      
71                       0.5271891268756654       301594                   0.0                      592.7707989446412        0.08251221293265011      2.090577879436965        0                        0                        0.998810124              0.05                     0.41962600757337265      0.0003                   0.0003                   0.46865965043313174      1.790304580811299e-05    0.0003                   -9.254124639266416e-05   [0.00733301]             3.2857312758763633       1.0                      0.8941376606623331       1e-05                    2343                     0.3069794327020645       0.9620015720526377       0.5950345794359843       0.6374118228753408       0.08785405630866687      
72                       0.5352323960595661       305732                   0.0                      593.0683420367873        0.08272777624647627      2.091472129292842        0                        0                        0.9987936239999999       0.049999999999999996     0.41440110944627184      0.0003                   0.0003                   0.46833693882042754      7.672279989879469e-05    0.0003                   -0.00016247236344081288  [0.00735219]             3.2764078005395754       1.0                      0.8931173170455778       1e-05                    2376                     0.3098740144209428       0.9470878369880444       0.5632159411907196       0.6309219896793365       0.08721977412098586      
73                       0.5432942571904924       309861                   0.0                      592.342137742117         0.08295081775524321      2.09231008642011         0                        0                        0.998777072              0.05                     0.42181695800525093      0.0003                   0.0003                   0.48754224107628724      9.437736065259527e-05    0.0003                   -5.195099569500768e-06   [0.00734098]             3.2831851304179493       1.0                      0.8907681956435695       1e-05                    2409                     0.30969236836288916      0.9518643774167456       0.558817058801651        0.6297274529933929       0.08764761264878089      
74                       0.5513511210680008       313987                   0.0                      592.1920262351996        0.08311135510276939      2.0931136946726983       0                        0                        0.998760556              0.05                     0.4259823693737963       0.0003                   0.0003                   0.5030716004460324       3.6716954156394004e-05   0.0003                   -0.0021741137732778      [0.00756291]             3.2793006896972656       1.0                      0.8919574320316315       1e-05                    2441                     0.3094165027141571       0.9527259568373362       0.5737443466981252       0.631889671087265        0.08743530511856079      
75                       0.5593731285466088       318127                   0.0                      592.5645148740465        0.08334613598555152      2.093851224807946        0                        0                        0.9987440519999999       0.049999999999999996     0.41148155958568927      0.0003                   0.0003                   0.4943866652778972       4.245431411360858e-06    0.0003                   -0.0008928795473304328   [0.00765712]             3.271687864053129        1.0                      0.8941743735111122       1e-05                    2474                     0.30887107656459617      0.9491415216465189       0.5899637043476105       0.6336729029814402       0.08713860584027838      
76                       0.5674503130382962       322257                   0.0                      591.9070980446401        0.08358908715684678      2.094606441805184        0                        0                        0.998727492              0.05                     0.41335501746728864      0.0003                   0.0003                   0.4999572947642663       2.7504460006955595e-05   0.0003                   -0.0018847411520619582   [0.00783015]             3.273007055725714        1.0                      0.8961711074366714       1e-05                    2507                     0.3079726142112655       0.9533818851817738       0.5747201939423879       0.6326550443967184       0.08753514771509652      
77                       0.5755279127756755       326393                   0.0                      592.4592601229749        0.08375571552493265      2.095277215563596        0                        0                        0.998710972              0.05                     0.4032811905458591       0.0003                   0.0003                   0.48636784371473585      3.833362030915287e-05    0.0003                   0.00041950483699443363   [0.00779277]             3.2786662939823032       1.0                      0.8865399119829891       1e-05                    2540                     0.31330676993938406      0.9335908022793856       0.5899465580781301       0.6361283659934998       0.08773611290286286      
78                       0.5836128196451399       330534                   0.0                      590.7760921031163        0.0839621737416458       2.0959398499418245       0                        0                        0.9986944280000001       0.05000000000000001      0.41507884531744216      0.0003                   0.0003                   0.5115505344046544       6.978093024918833e-07    0.0003                   -0.0009199862858846304   [0.00789639]             3.271263276687776        1.0                      0.8982852396338877       1e-05                    2573                     0.3094549371738627       0.9402631123860677       0.579634408156077        0.6334410905838013       0.08782646029886572      
79                       0.5916741514205932       334660                   0.0                      592.4078087060993        0.08418963239763373      2.0966447820407352       0                        0                        0.998677864              0.05                     0.4157981046812558       0.0003                   0.0003                   0.5125992895238559       4.227976554549047e-05    0.0003                   -0.0019545512494913574   [0.0080692]              3.27407443523407         1.0                      0.8894138038158417       1e-05                    2605                     0.3104124466578166       0.9422155519326528       0.5988294780254364       0.6374451418717703       0.08775656794508298      
80                       0.5997745769553714       338792                   0.0                      591.0008209608345        0.08444673335073535      2.0971737653209934       0                        0                        0.99866136               0.05                     0.4037143133889793       0.0003                   0.0003                   0.5052496460033247       7.686770863521935e-05    0.0003                   -0.001625503612929356    [0.00823662]             3.2659800751040677       1.0                      0.8931173652109473       1e-05                    2638                     0.3110270211190888       0.9351097453724254       0.6136006712913513       0.6407080392042795       0.08727036822925914      
81                       0.6078556062115563       342955                   0.0                      591.0007688809237        0.08464792890619627      2.0976585987383536       0                        0                        0.998644832              0.05                     0.39901709988265593      0.0003                   0.0003                   0.5044171768154027       2.704344488992136e-05    0.0003                   -0.0023546907641275212   [0.0084504]              3.277552094122376        1.0                      0.8868922320279209       1e-05                    2671                     0.3123235269026323       0.9335599957090436       0.6097078224023184       0.6396193305651346       0.08824341345315027      
82                       0.6159503132104873       347081                   0.0                      590.0510679629119        0.084880790005159        2.098099058718685        0                        0                        0.9986281800000001       0.05000000000000001      0.4046053035299324       0.0003                   0.0003                   0.5246786737390854       1.3165041595798663e-05   0.0003                   -0.001558271546429597    [0.00860052]             3.269026438395182        1.0                      0.8912306725978851       1e-05                    2703                     0.3120427876710892       0.9331678946812948       0.6164772212505341       0.6395913263161978       0.08753854284683864      
83                       0.624014422694842        351215                   0.0                      591.0511485304495        0.08513449720395778      2.098588896799073        0                        0                        0.998611676              0.05                     0.40032726695737103      0.0003                   0.0003                   0.5267692314666058       1.0101151957745546e-05   0.0003                   -0.0011669906618371844   [0.00869901]             3.2630110075979517       1.0                      0.8919427852437954       1e-05                    2736                     0.31238201411083494      0.9305489472668581       0.6389451523621877       0.6418684621651968       0.08709986282117439      
84                       0.6320819579892688       355363                   0.0                      590.9121294881643        0.08537328063164139      2.0990847051568036       0                        0                        0.99859514               0.05                     0.39635245745018316      0.0003                   0.0003                   0.5241409832443802       6.165910961756947e-05    0.0003                   -0.002460815998060993    [0.00893893]             3.2541488493331756       1.0                      0.8971107270982529       1e-05                    2769                     0.31370070968011415      0.9210529616384795       0.6416606307029724       0.6428916354974111       0.08652308372536092      
85                       0.6401122401158015       359492                   0.0                      591.7983588864203        0.08562522316584238      2.099553755092153        0                        0                        0.998578548              0.05                     0.3754276871382764       0.0003                   0.0003                   0.4920241378450257       9.776526184030441e-05    0.0003                   0.00016763663030914755   [0.00894825]             3.253591017289595        1.0                      0.8919427852437954       1e-05                    2802                     0.3154954862112951       0.9145533725468799       0.6466606557369232       0.6427623232205709       0.08618424396322232      
86                       0.6482300035158793       363615                   0.0                      589.9307900531007        0.08588920222303581      2.0999956817849874       0                        0                        0.9985620319999999       0.049999999999999996     0.3769519171319124       0.0003                   0.0003                   0.497984539509587        1.8330166170983785e-05   0.0003                   -0.0017087627299155071   [0.00908003]             3.2573498487472534       1.0                      0.8883237342039744       1e-05                    2834                     0.3157130132118861       0.9153023560841879       0.6241470873355865       0.6385957400004069       0.08666553720831871      
87                       0.6563269908560647       367749                   0.0                      590.9270353747803        0.08610567977361046      2.100440080416775        0                        0                        0.9985455400000001       0.05000000000000001      0.3802016041906436       0.0003                   0.0003                   0.5178670293314434       5.469959996610204e-05    0.0003                   -0.0013846901533067955   [0.00920903]             3.253191437384095        1.0                      0.8960536224673493       1e-05                    2867                     0.3139831080581203       0.9161320984965623       0.636422723531723        0.6373036404450735       0.08672965174973613      
88                       0.664413647585445        371878                   0.0                      591.4353464592647        0.08637497495887721      2.1009527106520607       0                        0                        0.998529004              0.05                     0.3672989132962002       0.0003                   0.0003                   0.49752961000019896      7.607408305361117e-05    0.0003                   -0.00123165963325022     [0.00929014]             3.2498697608408307       1.0                      0.8941744024103336       1e-05                    2900                     0.315447980707342        0.9109796562580147       0.6579091946283976       0.6379796067873637       0.0864188370078501       
89                       0.6725214624404907       376020                   0.0                      591.007242715796         0.0866217130332794       2.1014508610975478       0                        0                        0.998512488              0.05                     0.3608900552804719       0.0003                   0.0003                   0.4852247673256033       5.306843913252531e-06    0.0003                   -0.0027664571794158836   [0.00957511]             3.2495915961988047       1.0                      0.8921776781178484       1e-05                    2933                     0.31653153775918363      0.9053158519243953       0.6405695577462515       0.6363896429538727       0.08653626056632609      
90                       0.6806350056330362       380153                   0.0                      590.4254881175747        0.08690115868794412      2.1017273228055724       0                        0                        0.99849592               0.05                     0.36619543675359906      0.0003                   0.0003                   0.4963553972723487       2.7128409463392627e-05   0.0003                   0.001679177788859181     [0.00942965]             3.2510928144358626       1.0                      0.8979328906897344       1e-05                    2966                     0.31542722143308083      0.9084001309943922       0.6454067329565684       0.6349279979864756       0.08686547447936703      
91                       0.6886934877104229       384281                   0.0                      591.1247755664257        0.0872130846495534       2.1022521665277076       0                        0                        0.998479388              0.05                     0.3633220124888488       0.0003                   0.0003                   0.4844548768964789       0.0002532023051463747    0.0003                   -0.002751838525285768    [0.00967042]             3.2483404874801636       1.0                      0.8955911298592886       1e-05                    2998                     0.3168984254201253       0.9006761908531189       0.6527550518512726       0.6335135002930959       0.0867263451218605       
92                       0.6967515161964628       388425                   0.0                      591.1035410138306        0.08750139210483687      2.102650518341293        0                        0                        0.9984628759999999       0.049999999999999996     0.36450334351632385      0.0003                   0.0003                   0.49232263406885196      6.822468806191405e-05    0.0003                   0.0014103597232335262    [0.00954937]             3.2460934417416354       1.0                      0.8907682534420128       1e-05                    3031                     0.31657506480361475      0.9047823722916419       0.6484595537185669       0.6315303047498068       0.08647379971513845      
93                       0.704890231291453        392569                   0.0                      591.2853507489799        0.0877711837290773       2.1030377562691616       0                        0                        0.9984463                0.05                     0.3611212284524042       0.0003                   0.0003                   0.4802830769908275       0.00015144840620272593   0.0003                   -0.0030169040229014884   [0.00980532]             3.244557043518683        1.0                      0.8944092567520912       1e-05                    3064                     0.3191116410072404       0.8856377360796688       0.6561443308989207       0.6296984056631724       0.08661386701795788      
94                       0.7130167813433541       396709                   0.0                      591.0713807131337        0.08807366159686156      2.1032442639131372       0                        0                        0.998429724              0.05                     0.35801688202247767      0.0003                   0.0003                   0.4811996362986142       4.1347755215925836e-05   0.0003                   9.243578319058491e-05    [0.0098096]              3.2440095381303267       1.0                      0.8981677835637872       1e-05                    3097                     0.3154319223731455       0.9077111350165473       0.6622997423013052       0.6274712185064951       0.0865568115253641       
95                       0.7210751291778352       400851                   0.0                      591.6125219240024        0.08840907483511486      2.1037169687046675       0                        0                        0.998413164              0.05                     0.3521920469015282       0.0003                   0.0003                   0.47102062102508474      8.663242897325234e-05    0.0003                   -0.00025724338112496074  [0.0098241]              3.237098347056996        1.0                      0.8968757571596088       1e-05                    3130                     0.3188712669141365       0.8871623530532374       0.6554998457431793       0.6256837546825409       0.08620652526316015      
96                       0.7292334150605732       404987                   0.0                      590.6639353077409        0.08867902490221483      2.1040476674482202       0                        0                        0.998396596              0.05                     0.33918268553305086      0.0003                   0.0003                   0.4445344274477215       7.117650791520028e-05    0.0003                   0.0007855971257575973    [0.00977495]             3.234794578166923        1.0                      0.9000470421530983       1e-05                    3163                     0.316787575230454        0.8983367476800476       0.6507395704587301       0.6214144825935364       0.08598192412443835      
97                       0.7373825107680426       409127                   0.0                      589.8696729764072        0.08898144904688085      2.104472614086873        0                        0                        0.998380052              0.05                     0.344678134717399        0.0003                   0.0003                   0.4593050239956771       2.2433825579459566e-05   0.0003                   0.0005143464295803026    [0.00969425]             3.2329683785486707       1.0                      0.8973456585046017       1e-05                    3196                     0.31757844578136096      0.8947572900791361       0.6316201190153757       0.6177865862846375       0.08579051374184965      
98                       0.7454984251658122       413252                   0.0                      590.5009768752703        0.0892456442665629       2.1048860125098052       0                        0                        0.998363492              0.05                     0.34015281474982545      0.0003                   0.0003                   0.4592568893971532       0.00031629112850240453   0.0003                   0.00035351072789059184   [0.00967989]             3.233364780743917        1.0                      0.895470013221105        1e-05                    3228                     0.31868886947631836      0.8897941509882609       0.6440495153268179       0.6180910269419352       0.08579115197062492      
99                       0.7536106076505449       417381                   0.0                      590.4023615369596        0.08950378465793028      2.105090192837649        0                        0                        0.998346992              0.05                     0.3426032216422718       0.0003                   0.0003                   0.4732615864797041       2.48857814977172e-05     0.0003                   -0.0015575844345057143   [0.00978993]             3.2284826028226603       1.0                      0.8993423442647915       1e-05                    3261                     0.3186293418961342       0.8868411478370127       0.639624685049057        0.6156407594680786       0.08566201094425085      
100                      0.7618309026956558       421521                   0.0                      589.837178009642         0.08979649403167035      2.105365094278239        0                        0                        0.998330476              0.05                     0.3338390756851443       0.0003                   0.0003                   0.447389376297785        6.532839893127588e-05    0.0003                   6.059294325127788e-05    [0.00980795]             3.2296602268411654       1.0                      0.8954663710160689       1e-05                    3294                     0.3198861401490491       0.8836903716578628       0.6530937751134237       0.614335834980011        0.08564792739020455      
101                      0.7699764933188756       425655                   0.0                      589.0519056371037        0.09004715430330405      2.1056113249868806       0                        0                        0.9983139160000001       0.05000000000000001      0.33521269768668344      0.0003                   0.0003                   0.4502201564663299       4.244653590673711e-05    0.0003                   -0.00020155077988559308  [0.0098428]              3.2242447053543244       1.0                      0.9008692442768752       1e-05                    3327                     0.3190038902590973       0.8835312236439098       0.6415078739325205       0.6123284498850504       0.08543666926297273      
102                      0.7781004125542111       429786                   0.0                      589.5313959346234        0.0903034425791234       2.1056930884642546       0                        0                        0.99829738               0.05                     0.32364416074471414      0.0003                   0.0003                   0.43342973498656856      6.346638665503911e-05    0.0003                   -0.0016886621109140504   [0.00999247]             3.2230389142277267       1.0                      0.899224888194691        1e-05                    3360                     0.3211010152643377       0.8752142010313092       0.6465016802151998       0.6108760635058085       0.08526596878514146      
103                      0.7863338541322284       433950                   0.0                      587.014664534766         0.09054460877045384      2.105744817231459        0                        0                        0.9982808559999999       0.049999999999999996     0.3355400640309624       0.0003                   0.0003                   0.4524391317934608       4.686945809507063e-05    0.0003                   -0.0007272614940073054   [0.01005193]             3.220585601498382        1.0                      0.8976979785495334       1e-05                    3393                     0.31972967012964115      0.8838443659772777       0.6376830339431763       0.608519047498703        0.08504960753700952      
104                      0.794442911081844        438074                   0.0                      588.6055880000982        0.09078490720806394      2.1056771105493235       0                        0                        0.9982642                0.05                     0.327065322372279        0.0003                   0.0003                   0.4284035967868114       4.0187448080301345e-05   0.0003                   -0.0015259559318546282   [0.01020032]             3.2262609004974365       1.0                      0.8971658150355021       1e-05                    3425                     0.32216689984003705      0.8692749540011088       0.669803112745285        0.6075653831164042       0.08567103743553162      
105                      0.8025018094645606       442219                   0.0                      589.8601345105003        0.09107253201990348      2.1058187872825678       0                        0                        0.998247704              0.05                     0.32431170445612395      0.0003                   0.0003                   0.43824700552847595      0.000179087600100503     0.0003                   0.0008273534160919076    [0.01012347]             3.2154940980853457       1.0                      0.9046277132901279       1e-05                    3458                     0.3210336463619964       0.866662536004577        0.6472163101037344       0.6036738256613413       0.08514107236958512      
106                      0.8106679447491963       446357                   0.0                      588.1544178471071        0.09126786997161017      2.105847707010682        0                        0                        0.9982311239999999       0.049999999999999996     0.32500091847432017      0.0003                   0.0003                   0.4379922553406594       0.00015085474036060677   0.0003                   -0.0033811796469833976   [0.0104394]              3.22493404812283         1.0                      0.8986375596788193       1e-05                    3491                     0.32079477984495836      0.8758176938451901       0.6556069254875183       0.6018685301144918       0.085678224611764        
107                      0.8188082242012024       450503                   0.0                      588.7890505992459        0.0914661649902061       2.105749399850238        0                        0                        0.998214572              0.05                     0.31867053469533746      0.0003                   0.0003                   0.42744683419941837      5.939630590545284e-05    0.0003                   0.0014755840320595003    [0.0103053]              3.21535565154721         1.0                      0.8967583588879519       1e-05                    3524                     0.3235244221157498       0.8589137202561504       0.6673441032568613       0.6017497877279917       0.08501783886341134      
108                      0.8269412214226193       454640                   0.0                      588.6388081472049        0.0916679804626554       2.1056653199335846       0                        0                        0.998197988              0.05                     0.3163175420230721       0.0003                   0.0003                   0.4291973683412835       8.739124336020116e-05    0.0003                   -0.00019611397959961216  [0.01033363]             3.214490177655461        1.0                      0.9040404522057736       1e-05                    3557                     0.32151822851161765      0.8658157406431256       0.6628017922242483       0.5979031125704447       0.08536613589585429      
109                      0.8350835237900416       458774                   0.0                      588.3295499574682        0.09185723273953554      2.105670637517063        0                        0                        0.99818144               0.05                     0.30511583704421447      0.0003                   0.0003                   0.4071335153752813       0.00012564860387617914   0.0003                   -6.402022202243313e-05   [0.01033493]             3.2109449367330534       1.0                      0.9023960768574416       1e-05                    3590                     0.32293273945047396      0.8587354313243519       0.6672918697198232       0.5963319738705953       0.08508691522810195      
110                      0.8431957111093733       462905                   0.0                      589.2158577921728        0.09202775386601512      2.1057810420898306       0                        0                        0.998164904              0.05                     0.3154705275644219       0.0003                   0.0003                   0.4189119822584167       0.0001271171949128945    0.0003                   0.0012461406797922678    [0.01021039]             3.2119543672812108       1.0                      0.902631046796086        1e-05                    3623                     0.3231247651456583       0.857605173130228        0.6489254236221313       0.5942893723646799       0.08518896199236013      
111                      0.8513336945242352       467057                   0.0                      590.3769008884761        0.09218415662012833      2.105943733725913        0                        0                        0.9981483800000001       0.05000000000000001      0.3268367134045293       0.0003                   0.0003                   0.4384953846384869       9.475128381421126e-05    0.0003                   -0.00023560523906119906  [0.01024698]             3.2144134213226017       1.0                      0.8985201614071624       1e-05                    3656                     0.32417435597891764      0.8582942750718857       0.6616833209991455       0.5926642318566641       0.0851865200081257       
112                      0.8594879707362917       471198                   0.0                      590.0873625525868        0.09234626681132196      2.106159750071528        0                        0                        0.998131772              0.05                     0.3148045711357877       0.0003                   0.0003                   0.413006718183877        2.3524137547925605e-05   0.0003                   -0.0004709976031183594   [0.01028201]             3.208147299410117        1.0                      0.9114400497590652       1e-05                    3689                     0.3232442056289827       0.8538374948983241       0.6832846999168396       0.5922364095846812       0.08515371577908294      
113                      0.8676436468627717       475353                   0.0                      590.6188290821083        0.09249173182303994      2.106367936767609        0                        0                        0.998115208              0.05                     0.3171368932114309       0.0003                   0.0003                   0.4152705169180262       9.740630092565802e-05    0.0003                   0.0016100017030976816    [0.01012556]             3.2089098920725814       1.0                      0.902865930037065        1e-05                    3722                     0.3242162791165439       0.852909242263948        0.6611299614111582       0.5912534991900126       0.08506392830550069      
114                      0.8757856768369675       479500                   0.0                      590.2846446049455        0.09263373205701163      2.1065302711661347       0                        0                        0.9980985880000001       0.05000000000000001      0.316990476767819        0.0003                   0.0003                   0.404265430096393        9.035949485519039e-05    0.0003                   -0.0012218426813855544   [0.01023809]             3.20189173534663         1.0                      0.9100306058170821       1e-05                    3755                     0.3227337875751534       0.8539781185111615       0.6661816835403442       0.5914600193500519       0.08487004703945583      
115                      0.8838862433698442       483652                   0.0                      591.2995279298775        0.09276197930889261      2.1067525690959434       0                        0                        0.9980819999999999       0.049999999999999996     0.32174026626075625      0.0003                   0.0003                   0.4211164128584241       6.229376209865142e-05    0.0003                   -0.0005531237911105637   [0.01027655]             3.202764568906842        1.0                      0.9101481196856258       1e-05                    3788                     0.32161416911115553      0.8584947778721048       0.66607666015625         0.5922176639238993       0.0851584528431748       
116                      0.8920110153489643       487808                   0.0                      590.5154026419078        0.0928846143122457       2.1069468988313824       0                        0                        0.998065392              0.05                     0.3254557441125953       0.0003                   0.0003                   0.41794578339877897      0.0001221280690723596    0.0003                   -0.0014955185937419295   [0.01044222]             3.2044198392617584       1.0                      0.9040403751411823       1e-05                    3821                     0.3244445299861407       0.8506091339419587       0.6760255495707194       0.593136211236318        0.08497165309058295      
117                      0.9001240603791343       491943                   0.0                      591.0879823936128        0.09300171240180499      2.1070619624137703       0                        0                        0.9980487680000001       0.05000000000000001      0.3118948543788026       0.0003                   0.0003                   0.39943560720214855      0.00032744556215747616   0.0003                   -0.0020100663441787684   [0.01065205]             3.200137282862807        1.0                      0.9040404522057736       1e-05                    3854                     0.3253883448514071       0.8439552422725792       0.6842402617136637       0.5931762456893921       0.08488001125027433      
118                      0.9082402166393068       496090                   0.0                      589.6505622100805        0.09309931949970646      2.107209087422722        0                        0                        0.998032228              0.05                     0.32014344464214745      0.0003                   0.0003                   0.4071521968907212       6.139832579608053e-05    0.0003                   -0.0009565102665772804   [0.01075897]             3.198580462523181        1.0                      0.90791643508757         1e-05                    3887                     0.32220613595211145      0.8596631637727371       0.6579387088616689       0.5917328000068665       0.08482988193781689      
119                      0.9163627170854145       500226                   0.0                      589.871346364319         0.0932255946746093       2.1073556282830572       0                        0                        0.99801564               0.05                     0.32329132933921056      0.0003                   0.0003                   0.4094996918872191       7.195091434622528e-05    0.0003                   -0.0006596286085440013   [0.01081438]             3.2041160506431505       1.0                      0.9039230539341165       1e-05                    3920                     0.32533460674863873      0.8469108620075264       0.6778585513432821       0.5942296882470449       0.08528675093795314      
120                      0.9244559364848667       504358                   0.0                      590.3459943563529        0.09331521626732975      2.1075015333708587       0                        0                        0.997999096              0.05                     0.3127533039118087       0.0003                   0.0003                   0.391125468864973        3.316431144420298e-05    0.0003                   -0.0004453270365197783   [0.01086052]             3.201074080033736        1.0                      0.904157917908948        1e-05                    3953                     0.32395340216280233      0.8521445206921511       0.6775194605191549       0.5930701891581217       0.08521450408781417      
121                      0.9329585284656948       508508                   0.0                      588.723856546391         0.0934133106547858       2.10762127852579         0                        0                        0.9979825680000001       0.05000000000000001      0.3224975165080956       0.0003                   0.0003                   0.4079795354852007       0.00016573253651456016   0.0003                   -0.0008835227302510709   [0.01095072]             3.201387000806404        1.0                      0.9043927818837791       1e-05                    3986                     0.3242623781917071       0.8544986223933672       0.6632656951745352       0.5936546127001444       0.08503283033467302      
122                      0.9410939079523086       512632                   0.0                      589.3714565750366        0.09351240046116906      2.1077276131902147       0                        0                        0.997965968              0.05                     0.32100853545641866      0.0003                   0.0003                   0.4013578179845312       3.712615651079855e-05    0.0003                   -0.00107878644063198     [0.01104325]             3.200943946838379        1.0                      0.9130330185095469       1e-05                    4018                     0.32316360374291736      0.8509177466233572       0.6827920277913412       0.5942024886608124       0.08552090202768643      
123                      0.9492067723141776       516764                   0.0                      589.1042484311482        0.0936475278594325       2.107820787835707        0                        0                        0.997949472              0.05                     0.3158613681068407       0.0003                   0.0003                   0.3947616657921684       8.267521414808691e-05    0.0003                   0.0006143541719154248    [0.01101251]             3.20537073925288         1.0                      0.9108527019770459       1e-05                    4051                     0.3249090608924326       0.8425882898195826       0.6858563423156738       0.5954655706882477       0.08590786986880833      
124                      0.9573290206988653       520879                   0.0                      590.1349351146288        0.09378912904488095      2.107819359920817        0                        0                        0.997932944              0.05                     0.32388043130224353      0.0003                   0.0003                   0.41038881331810106      0.00014512298636348953   0.0003                   -0.0004104566896225911   [0.01105213]             3.2003811995188394       1.0                      0.9104893604914347       1e-05                    4083                     0.3241669237613678       0.8441525201002756       0.6745076278845469       0.5933219194412231       0.08575755109389623      
125                      0.9654393634531233       525022                   0.0                      588.3832413341531        0.09390409233263616      2.1079499627547404       0                        0                        0.997916484              0.05                     0.3217999534801352       0.0003                   0.0003                   0.39819270779561244      6.66674313053255e-05     0.0003                   0.00028647215750452273   [0.0109989]              3.200130693840258        1.0                      0.914846198727386        1e-05                    4116                     0.3249698407722242       0.8395740817291569       0.6842929621537527       0.5939048031965891       0.08588697693564674      
126                      0.973634295132425        529147                   0.0                      587.7007533446534        0.0940151433055356       2.1079647689192247       0                        0                        0.9978999120000001       0.05                     0.3130237898324351       0.0003                   0.0003                   0.39152553251202354      0.0002899143557718426    0.0003                   -0.0012395709731356957   [0.01112716]             3.1961351235707602       1.0                      0.9149710039297739       1e-05                    4148                     0.3240139236052831       0.8427602648735046       0.6837319334348043       0.5920397738615671       0.08564410731196404      
127                      0.9817721522516675       533285                   0.0                      588.1770815145218        0.0941306040097743       2.107914132407207        0                        0                        0.997883412              0.05                     0.3084281462275334       0.0003                   0.0003                   0.3671127897560682       0.0001300779780641657    0.0003                   -0.0006388661569734787   [0.01121454]             3.1946286288174712       1.0                      0.9163730313079524       1e-05                    4181                     0.3260646444378477       0.8319002979933613       0.6729593873023987       0.5895029008388519       0.085514703182259        
128                      0.9898724014891519       537423                   0.0                      589.8656750275516        0.09427822012989762      2.1078948185235302       0                        0                        0.99786686               0.05                     0.3160743921654077       0.0003                   0.0003                   0.3899344137106331       8.989463510985708e-05    0.0003                   0.0004556947241614472    [0.01114764]             3.1931153885041823       1.0                      0.9175476209081784       1e-05                    4214                     0.3251283385536887       0.8376686500780511       0.6657334268093109       0.5880348483721415       0.08536829370440861      
129                      0.9979680212338765       541548                   0.0                      590.3027556791814        0.09437493338573037      2.1079070991416184       0                        0                        0.9978503080000001       0.05000000000000001      0.3103204100407415       0.0003                   0.0003                   0.3757338639727137       8.564136109575668e-05    0.0003                   -2.7949654460399634e-05  [0.01113731]             3.194399078687032        1.0                      0.9149709542592367       1e-05                    4246                     0.3249259988466899       0.8378846645355225       0.6818747619787852       0.5879756311575571       0.08571034918228786      
